tof	yint	yerr
39.48929 	1954	44.20407221
39.50626 	2007	44.79955357
39.52323 	1998	44.69899328
39.54021 	2025	45
39.55718 	2052	45.29900661
39.57416 	1989	44.59820624
39.59113 	1927	43.89760814
39.60811 	1945	44.10215414
39.62508 	1954	44.20407221
39.64206 	1927	43.89760814
39.65903 	1918	43.79497688
39.67601 	1840	42.89522118
39.69298 	1798	42.40283009
39.70995 	1764	42
39.72693 	1722	41.49698784
39.74390 	1815	42.60281681
39.76088 	1789	42.29657197
39.77785 	1764	42
39.79483 	1798	42.40283009
39.81180 	1840	42.89522118
39.82878 	1892	43.49712634
39.84575 	1962	44.29446918
39.86273 	2061	45.39823785
39.87970 	2228	47.20169488
39.89667 	2480	49.79959839
39.91365 	2673	51.70106382
39.93062 	2841	53.30103188
39.94760 	3036	55.09990926
39.96457 	3387	58.19793811
39.98155 	3782	61.49796745
39.99852 	3969	63
40.01550 	3844	62
40.03247 	3807	61.7008914
40.04945 	3552	59.5986577
40.06642 	3295	57.40209055
40.08339 	3272	57.20139858
40.10037 	3238	56.90342696
40.11734 	3080	55.4977477
40.13432 	3091	55.5967625
40.15129 	2830	53.19774431
40.16827 	2570	50.69516742
40.18524 	2411	49.10193479
40.20222 	2247	47.40253158
40.21919 	2266	47.60252094
40.23617 	2200	46.9041576
40.25314 	2304	48
40.27011 	2314	48.10405388
40.28709 	2294	47.89572006
40.30406 	2266	47.60252094
40.32104 	2343	48.40454524
40.33801 	2490	49.8998998
40.35499 	2673	51.70106382
40.37196 	2652	51.49757276
40.38894 	2788	52.80151513
40.40591 	2894	53.79591063
40.42289 	2981	54.59853478
40.43986 	3069	55.39855594
40.45683 	3025	55
40.47381 	2862	53.4976635
40.49078 	2873	53.60037313
40.50776 	2756	52.49761899
40.52473 	2581	50.80354318
40.54171 	2480	49.79959839
40.55868 	2490	49.8998998
40.57566 	2460	49.59838707
40.59263 	2421	49.2036584
40.60961 	2430	49.29503018
40.62658 	2421	49.2036584
40.64356 	2460	49.59838707
40.66053 	2581	50.80354318
40.67750 	2756	52.49761899
40.69448 	2927	54.10175598
40.71145 	3147	56.09812831
40.72843 	3505	59.20304046
40.74540 	3944	62.80127387
40.76238 	4449	66.70082458
40.77935 	4570	67.60177512
40.79633 	4238	65.0999232
40.81330 	3636	60.29925373
40.83028 	3238	56.90342696
40.84725 	3192	56.49778757
40.86422 	3329	57.69748695
40.88120 	3422	58.49786321
40.89817 	3272	57.20139858
40.91515 	2884	53.70288633
40.93212 	2632	51.30302135
40.94910 	2510	50.0999002
40.96607 	2520	50.19960159
40.98305 	2530	50.29910536
41.00002 	2601	51
41.01700 	2683	51.79768335
41.03397 	2884	53.70288633
41.05094 	2959	54.39669108
41.06792 	3181	56.40035461
41.08489 	3493	59.10160742
41.10187 	3564	59.69924623
41.11884 	3446	58.70264049
41.13582 	3505	59.20304046
41.15279 	3505	59.20304046
41.16977 	3576	59.79966555
41.18674 	3807	61.7008914
41.20372 	3931	62.69768736
41.22069 	3994	63.19810124
41.23766 	4134	64.29618962
41.25464 	4264	65.29931087
41.27161 	4330	65.80273551
41.28859 	4597	67.80117993
41.30556 	4928	70.1997151
41.32254 	5069	71.19691005
41.33951 	5127	71.60307256
41.35649 	5155	71.79832867
41.37346 	5127	71.60307256
41.39044 	4900	70
41.40741 	4928	70.1997151
41.42438 	4970	70.49822693
41.44136 	4830	69.49820142
41.45833 	4638	68.10286338
41.47531 	4330	65.80273551
41.49228 	3931	62.69768736
41.50926 	3588	59.89991653
41.52623 	3364	58
41.54321 	3260	57.09640969
41.56018 	3114	55.80322571
41.57716 	2916	54
41.59413 	2683	51.79768335
41.61110 	2430	49.29503018
41.62808 	2256	47.49736835
41.64505 	2209	47
41.66203 	2088	45.69463864
41.67900 	1989	44.59820624
41.69598 	2043	45.19955752
41.71295 	2034	45.09988914
41.72993 	1936	44
41.74690 	1858	43.10452412
41.76388 	1866	43.19722213
41.78085 	1832	42.80186912
41.79782 	1823	42.69660408
41.81480 	1806	42.49705872
41.83177 	1789	42.29657197
41.84875 	1781	42.20189569
41.86572 	1806	42.49705872
41.88270 	1832	42.80186912
41.89967 	1739	41.70131892
41.91665 	1731	41.60528813
41.93362 	1772	42.09513036
41.95060 	1789	42.29657197
41.96757 	1781	42.20189569
41.98454 	1866	43.19722213
42.00152 	1858	43.10452412
42.01849 	1849	43
42.03547 	1849	43
42.05244 	1936	44
42.06942 	1998	44.69899328
42.08639 	2125	46.09772229
42.10337 	2266	47.60252094
42.12034 	2323	48.19751031
42.13732 	2480	49.79959839
42.15429 	2694	51.90375709
42.17126 	3080	55.4977477
42.18824 	3306	57.49782605
42.20521 	3672	60.59702963
42.22219 	3956	62.89674077
42.23916 	4020	63.40346994
42.25614 	3906	62.49799997
42.27311 	3660	60.49793385
42.29009 	3411	58.403767
42.30706 	3329	57.69748695
42.32404 	3226	56.79788728
42.34101 	3215	56.70097001
42.35798 	3215	56.70097001
42.37496 	3069	55.39855594
42.39193 	2938	54.20332093
42.40891 	3003	54.79963504
42.42588 	3170	56.30275304
42.44286 	3318	57.6020833
42.45983 	3624	60.19966777
42.47681 	3819	61.79805822
42.49378 	3881	62.29767251
42.51076 	3758	61.3025285
42.52773 	3600	60
42.54470 	3481	59
42.56168 	3493	59.10160742
42.57865 	3434	58.6003413
42.59563 	3352	57.8964593
42.61260 	3238	56.90342696
42.62958 	3091	55.5967625
42.64655 	3080	55.4977477
42.66353 	3114	55.80322571
42.68050 	2938	54.20332093
42.69748 	2948	54.29548784
42.71445 	3215	56.70097001
42.73142 	3469	58.89821729
42.74840 	3844	62
42.76537 	4277	65.39877675
42.78235 	4761	69
42.79932 	5271	72.60165287
42.81630 	6178	78.60025445
42.83327 	7868	88.70174745
42.85025 	9545	97.69851585
42.86722 	10404	102
42.88420 	9545	97.69851585
42.90117 	8172	90.39911504
42.91814 	6856	82.80096618
42.93512 	6162	78.49840763
42.95209 	6384	79.89993742
42.96907 	6496	80.59776672
42.98604 	6209	78.79720807
43.00302 	5640	75.09993342
43.01999 	4761	69
43.03697 	3919	62.6019169
43.05394 	3272	57.20139858
43.07092 	3080	55.4977477
43.08789 	2852	53.40411969
43.10486 	2746	52.40229003
43.12184 	2601	51
43.13881 	2673	51.70106382
43.15579 	2652	51.49757276
43.17276 	2683	51.79768335
43.18974 	2652	51.49757276
43.20671 	2798	52.89612462
43.22369 	2756	52.49761899
43.24066 	2981	54.59853478
43.25764 	3125	55.90169944
43.27461 	3364	58
43.29158 	3341	57.80138407
43.30856 	3295	57.40209055
43.32553 	3411	58.403767
43.34251 	3516	59.29586832
43.35948 	3844	62
43.37646 	4251	65.19969325
43.39343 	4720	68.70225615
43.41041 	5227	72.29799444
43.42738 	5625	75
43.44436 	5746	75.80237463
43.46133 	5432	73.70210309
43.47830 	5112	71.49825173
43.49528 	4733	68.79680225
43.51225 	4556	67.49814812
43.52923 	4570	67.60177512
43.54620 	4651	68.19824045
43.56318 	4529	67.29784543
43.58015 	4199	64.79969136
43.59713 	3844	62
43.61410 	3612	60.09991681
43.63108 	3341	57.80138407
43.64805 	3058	55.29918625
43.66502 	2809	53
43.68200 	2694	51.90375709
43.69897 	2601	51
43.71595 	2510	50.0999002
43.73292 	2440	49.39635614
43.74990 	2372	48.70318265
43.76687 	2218	47.09564736
43.78385 	2061	45.39823785
43.80082 	1989	44.59820624
43.81780 	2016	44.89988864
43.83477 	2088	45.69463864
43.85174 	2125	46.09772229
43.86872 	2025	45
43.88569 	2070	45.49725266
43.90267 	2134	46.19523785
43.91964 	2172	46.60472079
43.93662 	2266	47.60252094
43.95359 	2372	48.70318265
43.97057 	2421	49.2036584
43.98754 	2714	52.09606511
44.00452 	2884	53.70288633
44.02149 	3238	56.90342696
44.03846 	3660	60.49793385
44.05544 	4186	64.69930448
44.07241 	4816	69.39740629
44.08939 	5314	72.89718787
44.10636 	5822	76.30203143
44.12334 	6626	81.4002457
44.14031 	7604	87.20091743
44.15729 	8501	92.20086767
44.17426 	9428	97.09788875
44.19124 	10630	103.1018914
44.20821 	10445	102.2007828
44.22518 	8949	94.59915433
44.24216 	7797	88.30062287
44.25913 	7534	86.7986175
44.27611 	7482	86.4985549
44.29308 	7744	88
44.31006 	8010	89.49860334
44.32703 	7850	88.60022573
44.34401 	7123	84.39786727
44.36098 	6806	82.49848483
44.37796 	6577	81.09870529
44.39493 	6642	81.49846624
44.41190 	6610	81.3019065
44.42888 	6448	80.2994396
44.44585 	6273	79.20227269
44.46283 	5837	76.40026178
44.47980 	5417	73.60027174
44.49678 	5013	70.80254233
44.51375 	4761	69
44.53073 	4624	68
44.54770 	4462	66.79820357
44.56468 	4264	65.29931087
44.58165 	3856	62.09669879
44.59862 	3528	59.39696962
44.61560 	3364	58
44.63257 	3318	57.6020833
44.64955 	3295	57.40209055
44.66652 	3283	57.2974694
44.68350 	3295	57.40209055
44.70047 	3376	58.10335619
44.71745 	3341	57.80138407
44.73442 	3136	56
44.75140 	2894	53.79591063
44.76837 	2756	52.49761899
44.78534 	2652	51.49757276
44.80232 	2581	50.80354318
44.81929 	2480	49.79959839
44.83627 	2343	48.40454524
44.85324 	2237	47.29693436
44.87022 	2153	46.40043103
44.88719 	1945	44.10215414
44.90417 	1866	43.19722213
44.92114 	1764	42
44.93812 	1731	41.60528813
44.95509 	1722	41.49698784
44.97206 	1722	41.49698784
44.98904 	1681	41
45.00601 	1714	41.40048309
45.02299 	1697	41.19465985
45.03996 	1756	41.90465368
45.05694 	1673	40.90232267
45.07391 	1697	41.19465985
45.09089 	1764	42
45.10786 	1665	40.80441153
45.12484 	1665	40.80441153
45.14181 	1665	40.80441153
45.15878 	1640	40.49691346
45.17576 	1681	41
45.19273 	1632	40.39801975
45.20971 	1673	40.90232267
45.22668 	1624	40.29888336
45.24366 	1584	39.79949748
45.26063 	1656	40.6939799
45.27761 	1697	41.19465985
45.29458 	1731	41.60528813
45.31156 	1756	41.90465368
45.32853 	1714	41.40048309
45.34550 	1772	42.09513036
45.36248 	1849	43
45.37945 	1840	42.89522118
45.39643 	1866	43.19722213
45.41340 	1918	43.79497688
45.43038 	1918	43.79497688
45.44735 	1998	44.69899328
45.46433 	2052	45.29900661
45.48130 	2061	45.39823785
45.49828 	2034	45.09988914
45.51525 	1980	44.49719092
45.53222 	2007	44.79955357
45.54920 	2098	45.80392996
45.56617 	2116	46
45.58315 	2162	46.49731175
45.60012 	2228	47.20169488
45.61710 	2372	48.70318265
45.63407 	2490	49.8998998
45.65105 	2642	51.4003891
45.66802 	2830	53.19774431
45.68500 	2981	54.59853478
45.70197 	3204	56.60388679
45.71894 	3376	58.10335619
45.73592 	3505	59.20304046
45.75289 	3758	61.3025285
45.76987 	3994	63.19810124
45.78684 	4356	66
45.80382 	5098	71.40028011
45.82079 	5944	77.09734107
45.83777 	6512	80.69696401
45.85474 	6740	82.09750301
45.87172 	6610	81.3019065
45.88869 	6529	80.80222769
45.90567 	6561	81
45.92264 	6708	81.90238092
45.93961 	6856	82.80096618
45.95659 	6577	81.09870529
45.97356 	6147	78.40280607
45.99054 	5565	74.59892761
46.00751 	5242	72.40165744
46.02449 	4914	70.09992867
46.04146 	4733	68.79680225
46.05844 	4330	65.80273551
46.07541 	3758	61.3025285
46.09239 	3481	59
46.10936 	3158	56.19608527
46.12633 	2830	53.19774431
46.14331 	2798	52.89612462
46.16028 	2621	51.19570294
46.17726 	2601	51
46.19423 	2440	49.39635614
46.21121 	2530	50.29910536
46.22818 	2381	48.7954916
46.24516 	2266	47.60252094
46.26213 	2134	46.19523785
46.27911 	2070	45.49725266
46.29608 	2025	45
46.31305 	2052	45.29900661
46.33003 	2043	45.19955752
46.34700 	2034	45.09988914
46.36398 	1910	43.70354677
46.38095 	1866	43.19722213
46.39793 	1781	42.20189569
46.41490 	1756	41.90465368
46.43188 	1764	42
46.44885 	1731	41.60528813
46.46583 	1648	40.59556626
46.48280 	1616	40.19950248
46.49977 	1600	40
46.51675 	1600	40
46.53372 	1656	40.6939799
46.55070 	1681	41
46.56767 	1624	40.29888336
46.58465 	1568	39.59797975
46.60162 	1537	39.20459157
46.61860 	1521	39
46.63557 	1490	38.60051813
46.65255 	1490	38.60051813
46.66952 	1498	38.70400496
46.68649 	1529	39.10242959
46.70347 	1505	38.79432948
46.72044 	1498	38.70400496
46.73742 	1482	38.49675311
46.75439 	1529	39.10242959
46.77137 	1560	39.49683532
46.78834 	1544	39.29376541
46.80532 	1482	38.49675311
46.82229 	1513	38.89730068
46.83927 	1560	39.49683532
46.85624 	1505	38.79432948
46.87321 	1529	39.10242959
46.89019 	1584	39.79949748
46.90716 	1537	39.20459157
46.92414 	1714	41.40048309
46.94111 	1731	41.60528813
46.95809 	1731	41.60528813
46.97506 	1789	42.29657197
46.99204 	1918	43.79497688
47.00901 	1962	44.29446918
47.02599 	2043	45.19955752
47.04296 	2107	45.90206967
47.05993 	2285	47.80167361
47.07691 	2411	49.10193479
47.09388 	2601	51
47.11086 	2694	51.90375709
47.12783 	2735	52.29722746
47.14481 	2916	54
47.16178 	3003	54.79963504
47.17876 	3058	55.29918625
47.19573 	2992	54.69917732
47.21271 	3003	54.79963504
47.22968 	2948	54.29548784
47.24665 	2927	54.10175598
47.26363 	2970	54.49770637
47.28060 	2894	53.79591063
47.29758 	2809	53
47.31455 	2652	51.49757276
47.33153 	2540	50.39841267
47.34850 	2421	49.2036584
47.36548 	2275	47.69696007
47.38245 	2116	46
47.39943 	1998	44.69899328
47.41640 	1936	44
47.43337 	1892	43.49712634
47.45035 	1815	42.60281681
47.46732 	1798	42.40283009
47.48430 	1722	41.49698784
47.50127 	1640	40.49691346
47.51825 	1632	40.39801975
47.53522 	1600	40
47.55220 	1592	39.89987469
47.56917 	1616	40.19950248
47.58615 	1697	41.19465985
47.60312 	1747	41.79712909
47.62009 	1789	42.29657197
47.63707 	1858	43.10452412
47.65404 	1936	44
47.67102 	1954	44.20407221
47.68799 	1954	44.20407221
47.70497 	2079	45.59605246
47.72194 	2116	46
47.73892 	2079	45.59605246
47.75589 	2052	45.29900661
47.77287 	1989	44.59820624
47.78984 	1962	44.29446918
47.80681 	2007	44.79955357
47.82379 	2007	44.79955357
47.84076 	2079	45.59605246
47.85774 	1954	44.20407221
47.87471 	1945	44.10215414
47.89169 	1866	43.19722213
47.90866 	1849	43
47.92564 	1697	41.19465985
47.94261 	1697	41.19465985
47.95959 	1584	39.79949748
47.97656 	1568	39.59797975
47.99353 	1560	39.49683532
48.01051 	1552	39.39543121
48.02748 	1521	39
48.04446 	1467	38.301436
48.06143 	1537	39.20459157
48.07841 	1505	38.79432948
48.09538 	1537	39.20459157
48.11236 	1592	39.89987469
48.12933 	1640	40.49691346
48.14631 	1747	41.79712909
48.16328 	1806	42.49705872
48.18025 	1884	43.40506883
48.19723 	1901	43.60045871
48.21420 	1989	44.59820624
48.23118 	1910	43.70354677
48.24815 	1892	43.49712634
48.26513 	1815	42.60281681
48.28210 	1731	41.60528813
48.29908 	1764	42
48.31605 	1747	41.79712909
48.33303 	1706	41.30375286
48.35000 	1756	41.90465368
48.36697 	1714	41.40048309
48.38395 	1656	40.6939799
48.40092 	1689	41.09744518
48.41790 	1706	41.30375286
48.43487 	1747	41.79712909
48.45185 	1764	42
48.46882 	1806	42.49705872
48.48580 	1832	42.80186912
48.50277 	1815	42.60281681
48.51975 	1815	42.60281681
48.53672 	1858	43.10452412
48.55369 	1910	43.70354677
48.57067 	1918	43.79497688
48.58764 	1858	43.10452412
48.60462 	1756	41.90465368
48.62159 	1756	41.90465368
48.63857 	1772	42.09513036
48.65554 	1739	41.70131892
48.67252 	1756	41.90465368
48.68949 	1806	42.49705872
48.70647 	1781	42.20189569
48.72344 	1747	41.79712909
48.74041 	1689	41.09744518
48.75739 	1665	40.80441153
48.77436 	1722	41.49698784
48.79134 	1648	40.59556626
48.80831 	1648	40.59556626
48.82529 	1722	41.49698784
48.84226 	1781	42.20189569
48.85924 	1815	42.60281681
48.87621 	1849	43
48.89319 	1954	44.20407221
48.91016 	2016	44.89988864
48.92713 	2200	46.9041576
48.94411 	2237	47.29693436
48.96108 	2323	48.19751031
48.97806 	2391	48.89785271
48.99503 	2401	49
49.01201 	2450	49.49747468
49.02898 	2391	48.89785271
49.04596 	2460	49.59838707
49.06293 	2470	49.69909456
49.07991 	2540	50.39841267
49.09688 	2510	50.0999002
49.11385 	2421	49.2036584
49.13083 	2391	48.89785271
49.14780 	2209	47
49.16478 	2190	46.79743583
49.18175 	2144	46.30334761
49.19873 	2098	45.80392996
49.21570 	2153	46.40043103
49.23268 	2172	46.60472079
49.24965 	2125	46.09772229
49.26663 	2016	44.89988864
49.28360 	1945	44.10215414
49.30057 	1840	42.89522118
49.31755 	1789	42.29657197
49.33452 	1714	41.40048309
49.35150 	1632	40.39801975
49.36847 	1600	40
49.38545 	1576	39.69886648
49.40242 	1608	40.09987531
49.41940 	1576	39.69886648
49.43637 	1537	39.20459157
49.45335 	1537	39.20459157
49.47032 	1482	38.49675311
49.48729 	1498	38.70400496
49.50427 	1505	38.79432948
49.52124 	1498	38.70400496
49.53822 	1513	38.89730068
49.55519 	1529	39.10242959
49.57217 	1552	39.39543121
49.58914 	1568	39.59797975
49.60612 	1584	39.79949748
49.62309 	1600	40
49.64007 	1632	40.39801975
49.65704 	1697	41.19465985
49.67401 	1739	41.70131892
49.69099 	1697	41.19465985
49.70796 	1673	40.90232267
49.72494 	1665	40.80441153
49.74191 	1640	40.49691346
49.75889 	1576	39.69886648
49.77586 	1576	39.69886648
49.79284 	1537	39.20459157
49.80981 	1490	38.60051813
49.82679 	1576	39.69886648
49.84376 	1482	38.49675311
49.86073 	1399	37.40320842
49.87771 	1436	37.89459064
49.89468 	1429	37.80211634
49.91166 	1325	36.40054945
49.92863 	1347	36.70149861
49.94561 	1391	37.2961124
49.96258 	1376	37.09447398
49.97956 	1296	36
49.99653 	1289	35.90264614
50.01351 	1289	35.90264614
50.03048 	1340	36.60601044
50.04745 	1391	37.2961124
50.06443 	1354	36.79673899
50.08140 	1436	37.89459064
50.09838 	1521	39
50.11535 	1505	38.79432948
50.13233 	1616	40.19950248
50.14930 	1665	40.80441153
50.16628 	1624	40.29888336
50.18325 	1706	41.30375286
50.20023 	1747	41.79712909
50.21720 	1706	41.30375286
50.23417 	1731	41.60528813
50.25115 	1756	41.90465368
50.26812 	1789	42.29657197
50.28510 	1772	42.09513036
50.30207 	1772	42.09513036
50.31905 	1747	41.79712909
50.33602 	1673	40.90232267
50.35300 	1656	40.6939799
50.36997 	1592	39.89987469
50.38695 	1600	40
50.40392 	1568	39.59797975
50.42089 	1544	39.29376541
50.43787 	1505	38.79432948
50.45484 	1498	38.70400496
50.47182 	1498	38.70400496
50.48879 	1475	38.40572874
50.50577 	1429	37.80211634
50.52274 	1362	36.90528417
50.53972 	1391	37.2961124
50.55669 	1414	37.60319135
50.57367 	1436	37.89459064
50.59064 	1429	37.80211634
50.60761 	1399	37.40320842
50.62459 	1406	37.49666652
50.64156 	1369	37
50.65854 	1399	37.40320842
50.67551 	1421	37.69615365
50.69249 	1391	37.2961124
50.70946 	1376	37.09447398
50.72644 	1391	37.2961124
50.74341 	1429	37.80211634
50.76039 	1376	37.09447398
50.77736 	1347	36.70149861
50.79433 	1340	36.60601044
50.81131 	1347	36.70149861
50.82828 	1274	35.6931366
50.84526 	1325	36.40054945
50.86223 	1347	36.70149861
50.87921 	1340	36.60601044
50.89618 	1253	35.39774004
50.91316 	1274	35.6931366
50.93013 	1289	35.90264614
50.94711 	1340	36.60601044
50.96408 	1282	35.80502758
50.98106 	1239	35.19943181
50.99803 	1289	35.90264614
51.01500 	1282	35.80502758
51.03198 	1318	36.30426972
51.04895 	1369	37
51.06593 	1406	37.49666652
51.08290 	1406	37.49666652
51.09988 	1421	37.69615365
51.11685 	1467	38.301436
51.13383 	1576	39.69886648
51.15080 	1521	39
51.16778 	1505	38.79432948
51.18475 	1568	39.59797975
51.20172 	1568	39.59797975
51.21870 	1467	38.301436
51.23567 	1505	38.79432948
51.25265 	1482	38.49675311
51.26962 	1537	39.20459157
51.28660 	1537	39.20459157
51.30357 	1467	38.301436
51.32055 	1429	37.80211634
51.33752 	1436	37.89459064
51.35450 	1414	37.60319135
51.37147 	1384	37.20215048
51.38844 	1318	36.30426972
51.40542 	1318	36.30426972
51.42239 	1332	36.49657518
51.43937 	1325	36.40054945
51.45634 	1384	37.20215048
51.47332 	1399	37.40320842
51.49029 	1340	36.60601044
51.50727 	1354	36.79673899
51.52424 	1354	36.79673899
51.54122 	1332	36.49657518
51.55819 	1421	37.69615365
51.57516 	1513	38.89730068
51.59214 	1600	40
51.60911 	1592	39.89987469
51.62609 	1706	41.30375286
51.64306 	1840	42.89522118
51.66004 	1936	44
51.67701 	2088	45.69463864
51.69399 	2116	46
51.71096 	2247	47.40253158
51.72794 	2266	47.60252094
51.74491 	2266	47.60252094
51.76188 	2266	47.60252094
51.77886 	2285	47.80167361
51.79583 	2314	48.10405388
51.81281 	2391	48.89785271
51.82978 	2381	48.7954916
51.84676 	2314	48.10405388
51.86373 	2314	48.10405388
51.88071 	2190	46.79743583
51.89768 	2043	45.19955752
51.91466 	1849	43
51.93163 	1892	43.49712634
51.94860 	1789	42.29657197
51.96558 	1789	42.29657197
51.98255 	1656	40.6939799
51.99953 	1640	40.49691346
52.01650 	1616	40.19950248
52.03348 	1560	39.49683532
52.05045 	1513	38.89730068
52.06743 	1568	39.59797975
52.08440 	1576	39.69886648
52.10138 	1513	38.89730068
52.11835 	1560	39.49683532
52.13532 	1552	39.39543121
52.15230 	1552	39.39543121
52.16927 	1513	38.89730068
52.18625 	1490	38.60051813
52.20322 	1482	38.49675311
52.22020 	1529	39.10242959
52.23717 	1544	39.29376541
52.25415 	1513	38.89730068
52.27112 	1459	38.19685851
52.28810 	1406	37.49666652
52.30507 	1414	37.60319135
52.32204 	1376	37.09447398
52.33902 	1332	36.49657518
52.35599 	1340	36.60601044
52.37297 	1384	37.20215048
52.38994 	1325	36.40054945
52.40692 	1260	35.4964787
52.42389 	1239	35.19943181
52.44087 	1239	35.19943181
52.45784 	1204	34.69870315
52.47482 	1176	34.2928564
52.49179 	1136	33.70459909
52.50876 	1109	33.30165161
52.52574 	1122	33.49626845
52.54271 	1116	33.40658618
52.55969 	1116	33.40658618
52.57666 	1149	33.89690251
52.59364 	1156	34
52.61061 	1136	33.70459909
52.62759 	1109	33.30165161
52.64456 	1170	34.20526275
52.66154 	1136	33.70459909
52.67851 	1116	33.40658618
52.69548 	1204	34.69870315
52.71246 	1163	34.10278581
52.72943 	1136	33.70459909
52.74641 	1156	34
52.76338 	1149	33.89690251
52.78036 	1190	34.49637662
52.79733 	1225	35
52.81431 	1136	33.70459909
52.83128 	1069	32.69556545
52.84826 	1163	34.10278581
52.86523 	1232	35.09985755
52.88220 	1225	35
52.89918 	1142	33.7934905
52.91615 	1239	35.19943181
52.93313 	1332	36.49657518
52.95010 	1310	36.19392214
52.96708 	1399	37.40320842
52.98405 	1369	37
53.00103 	1467	38.301436
53.01800 	1482	38.49675311
53.03498 	1498	38.70400496
53.05195 	1459	38.19685851
53.06892 	1429	37.80211634
53.08590 	1452	38.10511777
53.10287 	1362	36.90528417
53.11985 	1362	36.90528417
53.13682 	1340	36.60601044
53.15380 	1384	37.20215048
53.17077 	1399	37.40320842
53.18775 	1362	36.90528417
53.20472 	1303	36.0970913
53.22170 	1289	35.90264614
53.23867 	1253	35.39774004
53.25564 	1246	35.29872519
53.27262 	1163	34.10278581
53.28959 	1116	33.40658618
53.30657 	1149	33.89690251
53.32354 	1163	34.10278581
53.34052 	1156	34
53.35749 	1170	34.20526275
53.37447 	1142	33.7934905
53.39144 	1156	34
53.40842 	1156	34
53.42539 	1204	34.69870315
53.44236 	1260	35.4964787
53.45934 	1253	35.39774004
53.47631 	1289	35.90264614
53.49329 	1303	36.0970913
53.51026 	1303	36.0970913
53.52724 	1354	36.79673899
53.54421 	1369	37
53.56119 	1406	37.49666652
53.57816 	1362	36.90528417
53.59514 	1325	36.40054945
53.61211 	1310	36.19392214
53.62908 	1332	36.49657518
53.64606 	1325	36.40054945
53.66303 	1399	37.40320842
53.68001 	1362	36.90528417
53.69698 	1303	36.0970913
53.71396 	1354	36.79673899
53.73093 	1340	36.60601044
53.74791 	1282	35.80502758
53.76488 	1354	36.79673899
53.78186 	1303	36.0970913
53.79883 	1406	37.49666652
53.81580 	1513	38.89730068
53.83278 	1584	39.79949748
53.84975 	1632	40.39801975
53.86673 	1648	40.59556626
53.88370 	1747	41.79712909
53.90068 	1789	42.29657197
53.91765 	1849	43
53.93463 	1840	42.89522118
53.95160 	1656	40.6939799
53.96858 	1544	39.29376541
53.98555 	1505	38.79432948
54.00252 	1490	38.60051813
54.01950 	1568	39.59797975
54.03647 	1505	38.79432948
54.05345 	1467	38.301436
54.07042 	1513	38.89730068
54.08740 	1399	37.40320842
54.10437 	1354	36.79673899
54.12135 	1318	36.30426972
54.13832 	1246	35.29872519
54.15530 	1260	35.4964787
54.17227 	1274	35.6931366
54.18924 	1267	35.59494346
54.20622 	1274	35.6931366
54.22319 	1274	35.6931366
54.24017 	1318	36.30426972
54.25714 	1303	36.0970913
54.27412 	1289	35.90264614
54.29109 	1347	36.70149861
54.30807 	1369	37
54.32504 	1332	36.49657518
54.34202 	1296	36
54.35899 	1260	35.4964787
54.37596 	1246	35.29872519
54.39294 	1267	35.59494346
54.40991 	1282	35.80502758
54.42689 	1267	35.59494346
54.44386 	1303	36.0970913
54.46084 	1325	36.40054945
54.47781 	1332	36.49657518
54.49479 	1354	36.79673899
54.51176 	1406	37.49666652
54.52874 	1475	38.40572874
54.54571 	1436	37.89459064
54.56268 	1452	38.10511777
54.57966 	1459	38.19685851
54.59663 	1467	38.301436
54.61361 	1537	39.20459157
54.63058 	1584	39.79949748
54.64756 	1552	39.39543121
54.66453 	1592	39.89987469
54.68151 	1616	40.19950248
54.69848 	1600	40
54.71546 	1648	40.59556626
54.73243 	1648	40.59556626
54.74940 	1632	40.39801975
54.76638 	1673	40.90232267
54.78335 	1681	41
54.80033 	1798	42.40283009
54.81730 	1722	41.49698784
54.83428 	1798	42.40283009
54.85125 	1918	43.79497688
54.86823 	1954	44.20407221
54.88520 	1884	43.40506883
54.90218 	1989	44.59820624
54.91915 	1971	44.39594576
54.93612 	1927	43.89760814
54.95310 	1858	43.10452412
54.97007 	1798	42.40283009
54.98705 	1840	42.89522118
55.00402 	1918	43.79497688
55.02100 	1840	42.89522118
55.03797 	1747	41.79712909
55.05495 	1722	41.49698784
55.07192 	1731	41.60528813
55.08890 	1648	40.59556626
55.10587 	1722	41.49698784
55.12284 	1714	41.40048309
55.13982 	1689	41.09744518
55.15679 	1756	41.90465368
55.17377 	1789	42.29657197
55.19074 	1823	42.69660408
55.20772 	1892	43.49712634
55.22469 	1954	44.20407221
55.24167 	2052	45.29900661
55.25864 	2007	44.79955357
55.27562 	1910	43.70354677
55.29259 	1832	42.80186912
55.30956 	1764	42
55.32654 	1673	40.90232267
55.34351 	1624	40.29888336
55.36049 	1608	40.09987531
55.37746 	1616	40.19950248
55.39444 	1616	40.19950248
55.41141 	1552	39.39543121
55.42839 	1513	38.89730068
55.44536 	1467	38.301436
55.46234 	1376	37.09447398
55.47931 	1325	36.40054945
55.49628 	1274	35.6931366
55.51326 	1282	35.80502758
55.53023 	1218	34.89985673
55.54721 	1204	34.69870315
55.56418 	1239	35.19943181
55.58116 	1274	35.6931366
55.59813 	1246	35.29872519
55.61511 	1246	35.29872519
55.63208 	1246	35.29872519
55.64906 	1246	35.29872519
55.66603 	1267	35.59494346
55.68300 	1296	36
55.69998 	1369	37
55.71695 	1310	36.19392214
55.73393 	1369	37
